id,max,mean,count,sum,std,median,unique,percentile_95,percentile_90,percentile_85
1,0.3926762640476227,0.00013127438555306145,5961,0.7825266122817993,0.0071656323500508155,0.0,3,0.0,0.0,0.0
2,0.7838796377182007,0.036396446484047294,5960,216.92282104492188,0.1457735771447112,0.0,362,0.4980426296591761,0.0,0.0
3,0.4370175302028656,0.00038717605387318595,5961,2.3079564571380615,0.012232154114709362,0.0,7,0.0,0.0,0.0
4,0.5079932808876038,0.007705956612471625,5961,45.93520736694336,0.05517955686839428,0.0,116,0.0,0.0,0.0
5,0.43881839513778687,0.0007354149303893992,5959,4.38233757019043,0.01645572918244939,0.0,13,0.0,0.0,0.0
10,0.0,0.0,5961,0.0,0.0,0.0,1,0.0,0.0,0.0
9,0.3756261169910431,6.303509263148902e-05,5959,0.3756261169910431,0.004865557897757858,0.0,2,0.0,0.0,0.0
8,-0.0,0.0,5959,0.0,0.0,0.0,1,0.0,0.0,0.0
7,0.0,0.0,5961,0.0,0.0,0.0,1,0.0,0.0,0.0
6,0.42690080404281616,0.0018150383994083277,5960,10.817628860473633,0.026029881667004994,0.0,30,0.0,0.0,0.0
11,0.43556296825408936,0.0002027898826855141,5960,1.208627700805664,0.009059923565765692,0.0,4,0.0,0.0,0.0
12,0.4351761043071747,0.00985837718784409,5960,58.75592803955078,0.060257523458576524,0.0,157,0.0,0.0,0.0
13,0.0,0.0,5959,0.0,0.0,0.0,1,0.0,0.0,0.0
14,0.3980061411857605,0.000125815254329835,5960,0.7498589158058167,0.006880023116025726,0.0,3,0.0,0.0,0.0
15,0.4130404591560364,0.0011040085333068612,5959,6.578786849975586,0.019630487465569186,0.0,20,0.0,0.0,0.0
26,0.49972784519195557,0.00013941914443201667,5960,0.8309381008148193,0.0077644894242774294,0.0,3,0.0,0.0,0.0
28,0.0,0.0,5962,0.0,0.0,0.0,1,0.0,0.0,0.0
29,0.0,0.0,5961,0.0,0.0,0.0,1,0.0,0.0,0.0
30,0.0,0.0,5959,0.0,0.0,0.0,1,0.0,0.0,0.0
25,0.0,0.0,5961,0.0,0.0,0.0,1,0.0,0.0,0.0
24,-0.0,0.0,5960,0.0,0.0,0.0,1,0.0,0.0,0.0
23,0.0,0.0,5961,0.0,0.0,0.0,1,0.0,0.0,0.0
22,-0.0,0.0,5959,0.0,0.0,0.0,1,0.0,0.0,0.0
21,-0.0,0.0,5960,0.0,0.0,0.0,1,0.0,0.0,0.0
16,-0.0,0.0,5962,0.0,0.0,0.0,1,0.0,0.0,-0.0
17,0.0,0.0,5961,0.0,0.0,0.0,1,0.0,0.0,0.0
18,-0.0,0.0,5962,0.0,0.0,0.0,1,0.0,0.0,0.0
19,0.0,0.0,5959,0.0,0.0,0.0,1,0.0,0.0,0.0
20,-0.0,0.0,5960,0.0,0.0,0.0,1,0.0,0.0,0.0
27,0.0,0.0,5960,0.0,0.0,0.0,1,0.0,0.0,0.0
41,0.0,0.0,5958,0.0,0.0,0.0,1,0.0,0.0,0.0
42,-0.0,0.0,5959,0.0,0.0,0.0,1,0.0,0.0,0.0
43,-0.0,0.0,5959,0.0,0.0,0.0,1,0.0,0.0,0.0
44,0.0,0.0,5961,0.0,0.0,0.0,1,0.0,0.0,0.0
45,-0.0,0.0,5961,0.0,0.0,0.0,1,0.0,0.0,0.0
40,-0.0,0.0,5960,0.0,0.0,0.0,1,0.0,0.0,0.0
39,0.0,0.0,5960,0.0,0.0,0.0,1,0.0,0.0,0.0
38,-0.0,0.0,5961,0.0,0.0,0.0,1,0.0,0.0,0.0
37,0.0,0.0,5961,0.0,0.0,0.0,1,0.0,0.0,0.0
36,-0.0,0.0,5961,0.0,0.0,0.0,1,0.0,0.0,0.0
31,0.5310904383659363,0.006094531244879601,5960,36.32340621948242,0.051781105608284465,0.0,83,0.0,0.0,0.0
32,0.0,0.0,5961,0.0,0.0,0.0,1,0.0,0.0,0.0
33,-0.0,0.0,5963,0.0,0.0,0.0,1,0.0,0.0,0.0
34,0.0,0.0,5961,0.0,0.0,0.0,1,0.0,0.0,0.0
35,0.0,0.0,5960,0.0,0.0,0.0,1,0.0,0.0,0.0
